review_id,reviewer_name,reviewer_location,room_type,stay_time,stayed_date,reviewed_time,review_title,positive_review_text,negative_review_text,photos,review_rating,hotel_id,insert_time
403,Gupta,Belgium,"Queen Room",1,"April 2022","
 April 19, 2022
",Wonderful,,,0,9,268,"2022-06-14 19:51:27"
404,Anna,Netherlands,"King Room",3,"April 2022","
 April 18, 2022
",Fair,,,0,5,268,"2022-06-14 19:51:27"
405,Francesco,Italy,"Queen Room",1,"April 2022","
 April 18, 2022
","Very Good",,,0,8,268,"2022-06-14 19:51:27"
406,Sanjay,India,"Queen Room",2,"April 2022","
 April 17, 2022
",Wonderful,,,0,9,268,"2022-06-14 19:51:27"
407,Juan,Germany,"King Room",2,"April 2022","
 April 17, 2022
",Good,,,0,7,268,"2022-06-14 19:51:27"
408,Michael,"United Kingdom","Queen Room",3,"April 2022","
 April 16, 2022
",Good,,,0,7,268,"2022-06-14 19:51:27"
409,Istvan,Hungary,"Queen Room",1,"April 2022","
 April 13, 2022
",Wonderful,,,0,9,268,"2022-06-14 19:51:27"
410,Sheila,"United Kingdom","King Room",2,"April 2022","
 April 12, 2022
","generally very good and excellent location","it’s location","lounge furniture very low and uncomfortable for older guests",0,10,268,"2022-06-14 19:51:27"
411,Anonymous,"United Kingdom",none,3,"April 2022","
 April 11, 2022
",Exceptional,,,0,10,268,"2022-06-14 19:51:27"
412,Andrew,"United Kingdom","Queen Room",3,"April 2022","
 April 11, 2022
",Wonderful,,,0,9,268,"2022-06-14 19:51:27"
413,John,Qatar,"Queen Room",3,"April 2022","
 April 10, 2022
",Exceptional,,,0,10,268,"2022-06-14 19:51:27"
414,Simon,"United Kingdom","King Room",1,"March 2022","
 April 1, 2022
","Very nice stay in a nice hotel","Great staff, managed to check in really early. Very clean","One person in a double bed and the duvet was not big enough for whole bed? Just a bit strange but was still warm & comfy",0,9,268,"2022-06-14 19:51:27"
415,Julita,Poland,"King Room",1,"March 2022","
 March 30, 2022
",Exceptional,,,0,10,268,"2022-06-14 19:51:27"
416,Gordana,"United Kingdom","King Room",1,"March 2022","
 March 29, 2022
","Very Enjoyable","comfortable, Location, breakfast","Rooms could be a bit bigger",0,10,268,"2022-06-14 19:51:27"
417,Katerina,Spain,"King Room",1,"March 2022","
 March 28, 2022
","Good hotel, worth satying at. Very nice staff.","Great location, close to everything, great design, decent breakfast, very nice staff. Very clean.","only applies to my stay - room with a trash can views...",0,8,268,"2022-06-14 19:51:27"
418,Xavier,"United Kingdom","King Room",4,"March 2022","
 March 28, 2022
","good location, quiet rooms, comfy bed, 24/7 bar","it was in a good location but it was nice and quiet. Rooms are modern and clean, bar is 24/7. Shower pressure was goodclean throughout the whole building, turn down service was good. Generally very good value for money","the rooms are a little small, if you're going with a partner would be too small. For individuals for work or meetings it's good.Television only allows android wireless connection not Iphone",0,10,268,"2022-06-14 19:51:27"
419,Cristobal,Chile,"Queen Room",4,"March 2022","
 March 25, 2022
","would recommend","the room didnt had a desk to work with my computer",,0,10,268,"2022-06-14 19:51:27"
420,Ronald,Germany,"Queen Room",2,"March 2022","
 March 24, 2022
",Fair,"Breakfast was very basic. Immediate payment upon check-in.",,0,5,268,"2022-06-14 19:51:27"
421,Marie,Germany,"King Room",1,"March 2022","
 March 22, 2022
",Wonderful,,,0,9,268,"2022-06-14 19:51:27"
422,Stacy,Belgium,"Queen Room",2,"March 2022","
 March 21, 2022
","nice hotel with perfect location","location and that brand new facilities and nearby parking","the rooms and bathroom were rather small",0,9,268,"2022-06-14 19:51:27"
423,Gamze,Luxembourg,"King Room",1,"March 2022","
 March 21, 2022
","one of the best choice in köln👍🏻","location was excellent and the hotel was very cozy. We didnt take breakfast so i have no review about this issue..Price and benefit balance is very good. there is a carpark just below it. so if you gonna come by your car there is no park problem. i definitely recommend this hotel.",,0,9,268,"2022-06-14 19:51:27"
424,Kay,"United Kingdom","King Room",4,"March 2022","
 March 17, 2022
",Wonderful,"Great bar and lounge area , modern decor.Clean rooms, not spacious but fine and much as any city stay.Bed firm for me but every one likes something different.","Breakfast €13.50 which looked poor value compared to Coffee Fellows just round the corner. Standard European breakfast offer- but it's a captive market.",0,9,268,"2022-06-14 19:51:27"
425,Cosmin,Cyprus,"King Room",3,"February 2022","
 March 10, 2022
",Exceptional,,,0,10,268,"2022-06-14 19:51:27"
426,Ma,Poland,"Bed in 8-Bed Dormitory Room with Private Bathroom",3,"July 2021","
 August 9, 2021
",Good,,,0,7,258,"2022-06-14 19:51:27"
427,Patrick,Ireland,"Deluxe Double Room with Private Bathroom",1,"August 2021","
 August 8, 2021
","Quick stay","Location was good. It does the trick of giving you a bed to sleep in.","Would have liked to have hot water to shower in the morning.
Also it would have been handy to have electronic cards rather than a proper key.",0,4,258,"2022-06-14 19:51:27"
428,Adam,Poland,"Deluxe Quadruple Room with Private Bathroom",1,"July 2021","
 August 8, 2021
","Very Good",,,0,8,258,"2022-06-14 19:51:27"
429,Evelina,Lithuania,"Deluxe Twin Room with Private Bathroom",1,"August 2021","
 August 7, 2021
",Wonderful,,,0,9,258,"2022-06-14 19:51:27"
430,Daniel,Slovakia,"Deluxe Twin Room with Private Bathroom",1,"July 2021","
 August 1, 2021
",Good,,,0,7,258,"2022-06-14 19:51:27"
431,Anonymous,Poland,none,2,"July 2021","
 July 31, 2021
",Good,,,0,7,258,"2022-06-14 19:51:27"
432,Anonymous,Lithuania,none,2,"July 2021","
 July 27, 2021
",Wonderful,"Everything was as stated. Very close to the old town (15-20 min by foot).  Also very good personal.","Car parking issues (hotel stated that was not included). Loud sounds from the outside (only when rains).",0,9,258,"2022-06-14 19:51:27"
433,Kristina,Lithuania,"Twin Room with Private Bathroom",2,"July 2021","
 July 25, 2021
",Exceptional,"Helpfull, fluent English speaking staff:)","Complicated with finding place to park. Closed windows upon arrivel, it was very hot inside. Ventilator provided.",0,10,258,"2022-06-14 19:51:27"
434,Finn,Indonesia,"Single Bed in 4-Bed Dormitory Room with Bathroom",1,"July 2021","
 July 14, 2021
","Very Good",,,0,8,258,"2022-06-14 19:51:27"
435,Yosef,Israel,"Standard Triple Room with Private Bathroom",1,"July 2021","
 July 8, 2021
",disappointing,"The clerk at the front desk, was excellent","It was very hot, and there was no air conditioning, and no fan (except for a small fan, for 3 people?).We were in shock that there were no towels at all !!!",0,1,258,"2022-06-14 19:51:27"
436,Maral,Poland,"Deluxe Twin Room with Private Bathroom",1,"July 2021","
 July 8, 2021
",Good,,,0,7,258,"2022-06-14 19:51:27"
437,Michal,Georgia,"Twin Room with Private Bathroom",1,"June 2021","
 July 6, 2021
",Exceptional,,,0,10,258,"2022-06-14 19:51:27"
438,Katarzyna,Poland,"Deluxe Twin Room with Private Bathroom",2,"July 2021","
 July 4, 2021
",Good,,,0,7,258,"2022-06-14 19:51:27"
439,Bambizas,Lithuania,"Standard Quadruple Room with Private Bathroom",1,"July 2021","
 July 1, 2021
",Exceptional,"U can't beat the price - 25€ for 4 people :) Big shared kitchen. Privat shower. Clean. Parking in the street from 20:00 till 10:00 is free.",,0,10,258,"2022-06-14 19:51:27"
440,Terézia,Slovakia,"Twin Room with Private Bathroom",1,"June 2021","
 June 28, 2021
",Fair,"We like the location of hostel. It's near the centre and Wavel Castle. Also we had breakfest included in the prize we payed for our room. Otherwise service was nice and room was clean.","Big disadvantage was a shower. Water was running very slowly and also beds feel like you sleep on the trampoline. They were bouncing and slim.",0,5,258,"2022-06-14 19:51:27"
441,Yana,Poland,"Twin Room with Private Bathroom",1,"May 2021","
 June 15, 2021
",Bad,"Its hard to say. There only private room was nice. I reccommend all travellers stay in private because of safety.","It was really specific guests there, they was't travellers at all.  I can understand its corona but the hostel must take care more of safety of guests. When i came i booked a common room and they gaved me room with some alcoholic man who looked homeless and  there was no any stuff with him exept empty bottles from alcohol. When i came here he wasnt there. I was even throight they just didnt clearned after some guests. I went to sleep and in the middle of the night around 02:00 am came this man, switched on the light, he spoked with himself and start walked around the room. I was scared alot. I was took all of my stuff running to repection and asked to change my room immidatly. Really u must care more about guests safety. Also u have the same keys from every boxes for private things. So Everyone can open ur box with ur stuff easily. There is no security even for private things at all.And also when I was cheaked out and waited for my next train to other city they didnt allowed to use toliet. They said they dont have it. Only in the rooms. Just u feel there not welcomed at all. Next time i will stay for sure in another hostel.",0,1,258,"2022-06-14 19:51:27"
442,Anonymous,Ireland,none,1,"May 2021","
 May 28, 2021
",Exceptional,,,0,10,258,"2022-06-14 19:51:27"
443,Anonymous,Qatar,none,3,"May 2021","
 May 21, 2021
",Good,,,0,7.5,258,"2022-06-14 19:51:27"
444,Héloïse,Slovakia,"Single Bed in 4-Bed Dormitory Room with Bathroom",2,"May 2021","
 May 18, 2021
",Wonderful,,,0,9,258,"2022-06-14 19:51:27"
445,Maia,Poland,"Bed in 8-Bed Dormitory Room with Private Bathroom",3,"May 2021","
 May 18, 2021
",Exceptional,,,0,10,258,"2022-06-14 19:51:27"
446,Anhelina,Ukraine,"Deluxe Twin Room with Private Bathroom",4,"March 2021","
 March 23, 2021
","Very Good",,,0,8,258,"2022-06-14 19:51:27"
447,Mateuszbarski,Poland,"Standard Double Room with Private Bathroom",1,"March 2021","
 March 14, 2021
",Wonderful,,,0,9,258,"2022-06-14 19:51:27"
448,Butsy1818,Ireland,"Bed in Standard 4-Bed Dormitory Room with Private Bathroom",3,"March 2021","
 March 10, 2021
",Exceptional,"Absolute brilliant hostel!!! Comfortable beds very clean rooms and toilets, spacious and well equipped kitchen great WiFi, dedicated cleaning staff and reception staff. Definitely recommend this hostel.",.,0,10,258,"2022-06-14 19:51:27"
449,Małgorzata,Poland,"Deluxe Twin Room with Private Bathroom",1,"March 2021","
 March 7, 2021
",Wonderful,,,0,9,258,"2022-06-14 19:51:27"
450,Kenan,Poland,"Twin Room with Private Bathroom",1,"February 2021","
 February 23, 2021
",Exceptional,,,0,10,258,"2022-06-14 19:51:27"
451,Seraina,Switzerland,"King Room",1,"September 2021","
 September 12, 2021
",Exceptional,,,0,10,268,"2022-06-14 19:51:27"
452,Woodard,Germany,"King Room",2,"September 2021","
 September 7, 2021
","Good place to stay for a night","It was close to neumarkt, so it was in a great location but the room was really small, bed was hard and the blanket did not cover the whole bed. It’s worth staying at if you are a single traveler and have the money, but not great for two people. Overall nice room and cozy feel.","Bed, pillows, blanket basically everything thing about sleeping was just okay.",0,7,268,"2022-06-14 19:51:27"
453,Cora,Germany,"King Room",1,"August 2021","
 September 6, 2021
",Exceptional,,,0,10,268,"2022-06-14 19:51:27"
454,Xiong,Germany,"King Room",1,"September 2021","
 September 6, 2021
",Wonderful,,,0,9,268,"2022-06-14 19:51:27"
455,Yana,Bulgaria,"King Room",1,"September 2021","
 September 5, 2021
",Wonderful,,,0,9,268,"2022-06-14 19:51:27"
456,M,Netherlands,"Queen Room",1,"August 2021","
 August 23, 2021
","Very Good",,,0,8,268,"2022-06-14 19:51:27"
457,Irina,"United Kingdom","Queen Room",1,"August 2021","
 August 19, 2021
",Exceptional,"Reception were very efficient and professional",Bathroom,0,10,268,"2022-06-14 19:51:27"
458,Debbie,"United Kingdom","King Room",3,"August 2021","
 August 16, 2021
","Nice hotel great location","Nice hotel great location we had a king room but the rooms are quite small ok for one night we stayed for 3 not enough space for clothes ectt","Not much storage in rooms ok for a night but not for a few days",0,8,268,"2022-06-14 19:51:27"
459,Anonymous,Kuwait,"King Room",4,"August 2021","
 August 12, 2021
",Normal,"In the center , Big reception, Parking 19€ under the hotel , insulated rooms , good price","Tiny room that can only accommodate one , no phone to call reception, no fridge , no iron and tiny safe box
The bathroom was not clean well before check in , no wardrobe",0,5,268,"2022-06-14 19:51:27"
460,Laura,Germany,"King Room",2,"August 2021","
 August 12, 2021
","Very Good","The staff was very nice and friendly, the room was very comfortable and the breakfast was good.","People were shutting their doors very loud and we could hear that in our room. This shouldn't happen in a Hotel. I shouldn't be able to hear that as a guest.",0,8,268,"2022-06-14 19:51:27"
461,Joel,Germany,"King Room",2,"August 2021","
 August 10, 2021
",Wonderful,"Everything was great, including a free late checkout.",,0,9,268,"2022-06-14 19:51:27"
462,Tarcisio,"United States of America","Queen Room",1,"August 2021","
 August 7, 2021
","Very Good",,,0,8,268,"2022-06-14 19:51:27"
463,Fabienne,Switzerland,"King Room",1,"July 2021","
 August 2, 2021
",Recommendable!,"Very friendly staff. Modern and stylish accomodation. Nice buffet for breakfast. Nice and big bar for the evening. I would recommend the hotel immediately!","The card for the hoteldoor you had to push inside the door. It was not just touch. I know this is very detailed. In general I was super-happy with the stay.",0,10,268,"2022-06-14 19:51:27"
464,Rosa,Austria,"King Room",1,"July 2021","
 August 1, 2021
",Good,"It’s very central , I found the room very clean as all Motel One Hotels.","There was no class, no boiler, no minibar nothing for the customer to take a drink in the room.",0,7,268,"2022-06-14 19:51:27"
465,Israel,"United States of America","King Room",1,"July 2021","
 July 24, 2021
",Awesome!,"MOTEL ONE never disappoints. 
Clean room with comfortable beds. Good value for the money. Close to public transportation.",,0,10,268,"2022-06-14 19:51:27"
466,Oduig,Netherlands,"King Room",1,"July 2021","
 July 22, 2021
","Very Good","Barstaff at night very helpfull","Bathroom gets wet duento shower",0,8,268,"2022-06-14 19:51:27"
467,Oduig,Netherlands,"King Room",1,"July 2021","
 July 21, 2021
",Disappointing,Location,"Staff can't handle a proper complaint about housekeeping entering room with Dnd sign on door and without knocking. No apologies or empathy whatsoever. Couldn't reach front office by phone.",0,4,268,"2022-06-14 19:51:27"
468,Evangelos,Switzerland,"King Room",1,"June 2021","
 July 12, 2021
",Wonderful,,,0,9,268,"2022-06-14 19:51:27"
469,Hans,Thailand,"King Room",4,"July 2021","
 July 7, 2021
",Horrible.,"The rooms are too small, like prison cells. No cupboard, no glass for tooth brush, no desk to write.","When I arrived, they first sent me away for a fast track Covid test: If they would have told me, such a Covid test is necessary, I would never have gone there in the first place. But they did not tell me. When I complained about that, they just came up with cheap excuses. Never again in my life will I go to such a silly hotel.",0,1,268,"2022-06-14 19:51:27"
