review_id,reviewer_nickname,reviewer_location,room_type,number_nights,trip_type,stay_date,review_date,review_title,positive_review_text,negative_review_text,photos,rating,id_property,insert_time,,,,,,
2025,Franco,Argentina,Standard Double Room,1,Group,Apr-22,6-Apr-22,Nice stay. Great gym,"Great location, closer to Frankfurt Main Station and one block away from the main river. Great breakfast, awesome gym and room bigger than the average.",Hotel staff were not able to recommend me a place to have dinner. I had to figure it out on my own - walked 10 mins to the old center.,0,7,297,6/23/2022 9:46,,,,,,
2026,Kimberley,Norway,Standard Double Room,2,Couple,Apr-22,5-Apr-22,Nice hotel for a weekend stay,"Very nice breakfast, good variety of food. Spacious room. Ok neighborhood, very quiet. Can easily walk to the train station. Close to the river if you want to go for a run. Good wifi connection. Small, but ok gym. Would stay here again.",,0,9,297,6/23/2022 9:46,,,,,,
2027,Danghui,United Kingdom,Superior Best View,1,Solo traveler,Mar-22,5-Apr-22,Wonderful,"upstairs guest walk indoor midnight with high wheel shoes, big noise",,0,9,297,6/23/2022 9:46,,,,,,
2028,Petri,Finland,Standard Double Room,1,Solo traveler,Apr-22,5-Apr-22,Very Good,Breakfast was excellent. I arrived early and got my room without waiting.,,0,8,297,6/23/2022 9:46,,,,,,
2029,Ana,Spain,Superior Best View,1,Solo traveler,Apr-22,5-Apr-22,Wonderful,,,0,9,297,6/23/2022 9:46,,,,,,
2030,1994khy,Germany,Standard Double Room,1,Couple,Apr-22,5-Apr-22,Exceptional,The breakfast was really divers and delicious.,,0,10,297,6/23/2022 9:46,,,,,,
2031,Louisa,United States of America,Standard Double Room,2,Solo traveler,Apr-22,4-Apr-22,Wonderful,,,0,9,297,6/23/2022 9:46,,,,,,
2032,Edita,Lithuania,Superior Best View,7,Solo traveler,Mar-22,4-Apr-22,Exceptional,,,0,10,297,6/23/2022 9:46,,,,,,
2033,Edita,Lithuania,Superior Best View,4,Solo traveler,Mar-22,4-Apr-22,Wonderful,,,0,9,297,6/23/2022 9:46,,,,,,
2034,Byungdoo,South Korea,Superior Best View,1,Solo traveler,Mar-22,3-Apr-22,Exceptional,,,0,10,297,6/23/2022 9:46,,,,,,
2035,Danghui,United Kingdom,Superior Best View,1,Solo traveler,Apr-22,3-Apr-22,Fair,"remind clients follow rules which no noise between 10pm to 8am, especially no high heel shoes walk around in room during midnight",,0,5,297,6/23/2022 9:46,,,,,,
2036,Mohammad,Pakistan,Large,2,Solo traveler,Nov-19,24-Nov-19,Exceptional,,,0,10,299,6/23/2022 9:46,,,,,,
2037,Wojciech,Poland,Large,3,Couple,Nov-19,23-Nov-19,Exceptional,All very good,,0,10,299,6/23/2022 9:46,,,,,,
2038,NULL,Netherlands,NULL,1,Couple,Oct-19,22-Nov-19,Exceptional,,,0,10,299,6/23/2022 9:46,,,,,,
2039,Niall,United Kingdom,Medium Inner Circle,1,Solo traveler,Nov-19,19-Nov-19,Exceptional,Very cool,,0,9.6,299,6/23/2022 9:46,,,,,,
2040,Kirill,Russia,Large,1,Couple,Nov-19,18-Nov-19,Exceptional,,,0,9.6,299,6/23/2022 9:46,,,,,,
2041,Koen,Belgium,Medium Inner Circle,1,Couple,Nov-19,17-Nov-19,Excellent,"Very nice, original rooms","Very nice breakfast, but a bit too crowded, some people standing in the restaurant waiting for a table",0,8.8,299,6/23/2022 9:46,,,,,,
2042,Aidil,Singapore,Medium Inner Circle,1,Family,Nov-19,15-Nov-19,Exceptional,,,0,10,299,6/23/2022 9:46,,,,,,
2043,Robert,United States of America,Large,1,Group,Nov-19,10-Nov-19,Wonderful,,,0,9,299,6/23/2022 9:46,,,,,,
2044,Alessandro,Hungary,Medium Inner Circle,2,Solo traveler,Nov-19,9-Nov-19,Very Good,"Staff, restaurant at the 8th floor with amazing staff. The room.",The shower of sauna was not working,0,8.3,299,6/23/2022 9:46,,,,,,
2045,Richard,United Kingdom,Medium Outer Circle,1,Couple,Nov-19,6-Nov-19,Very underwhelming,Very little,"Basic comfort sacrificed for gimmicks. Uncomfortable bed, terrible pillowsNo water or coffee facility.Silly shaped room and unpractical .Very expensive breakfast and parkingAggressive staff",0,3,299,6/23/2022 9:46,,,,,,
2046,Angela,United States of America,Medium Inner Circle,1,Couple,Nov-19,6-Nov-19,Good...not sure I’ll return though,"Great space, cool location, restaurant and bar have a good vibe and amazing views.","Unfortunately, there was a damp, slightly mildewy smell in all the common spaces and in our shower. Not sure if the sauna on the 7th floor contributes to this, but even walking into the gorgeous bar, the mildew scent was quite off-putting.",0,8.8,299,6/23/2022 9:46,,,,,,
2047,Hannah,United Kingdom,Medium Inner Circle,3,Couple,Nov-19,4-Nov-19,Exceptional,,,0,10,299,6/23/2022 9:46,,,,,,
2048,Maggie,Australia,Extra Large,1,Family,Oct-19,2-Nov-19,Very Good,,,0,8.3,299,6/23/2022 9:46,,,,,,
2049,Vitaly,Germany,Medium Inner Circle,1,Family,Oct-19,27-Oct-19,Okay,,,0,5.8,299,6/23/2022 9:46,,,,,,
2050,Malcolm,United Kingdom,Medium Inner Circle,3,Solo traveler,Oct-19,24-Oct-19,Fun hotel with great facitilies and lovely rooms.,"Really nice rooms with excellent shower. Fun reception and friendly staff, Bar was great with views over the city. Easy to find and good food in reataurant.",,0,10,299,6/23/2022 9:46,,,,,,
2051,NULL,Germany,NULL,1,Solo traveler,Oct-19,23-Oct-19,Wonderful,,,0,9.2,299,6/23/2022 9:46,,,,,,
2052,Onur,Turkey,Medium Inner Circle,1,Couple,Oct-19,21-Oct-19,would love to stay there again,"The hotel is in the city center, the bar and the restaurant at the 8t floor were wonderful. The room is very comfortable and stylish. Also the lounge/reception area is designed beautifully.","The only down side was due to high demand at the restaurant we had to wait for some time - so make a reservation.And since it was quite busy, unfortunately it took much longer than expected for waiters to take our order.",0,9.2,299,6/23/2022 9:46,,,,,,
2053,Martin,Canada,Medium Inner Circle,2,Group,Oct-19,20-Oct-19,I really liked this hotel and would stay here again.,"The room was very nice; modern style, funky architecture and comfortable. I liked the big windows which open for fresh air. The shower was excellent. The staff were really positive, friendly and helpful. The panoramic view from the restaurant and bar on the top floor was fabulous. I really liked the Bluetooth speaker; very cool to be able to play music from my phone.",I didn't get good information on the parking so ended up at the public lot across the street; no problem but I would have appreciated better info at the desk. The elevator security controls took some getting used to; after a couple of days we figured it out (leave the card against the sensor for a few seconds before selecting the floor). The hvac couldn't be turned off so made a constant low-level noise. Overall these were very minor niggles; it was a great hotel.,0,9.2,299,6/23/2022 9:46,,,,,,
2054,Geert,Belgium,Medium Outer Circle,2,Couple,Oct-19,20-Oct-19,Excellent,,,0,8.8,299,6/23/2022 9:46,,,,,,
2055,Ольга,Switzerland,Large,2,Group,Oct-19,20-Oct-19,excellent,"unconventional design, but very stylish .being in this hotel is like a travel into space. convenient location, very quiet - I could sleep with an open window, although i'm very sensitive to noise. Good breakfast excellent coffee, friendly staff.",nothing,0,10,299,6/23/2022 9:46,,,,,,
2056,Apagorn,Thailand,Large,4,Solo traveler,Oct-19,19-Oct-19,Very Good,,,0,8.3,299,6/23/2022 9:46,,,,,,
2057,Dorela,Albania,Extra Large,3,Couple,Sep-19,18-Oct-19,Exceptional,,,0,10,299,6/23/2022 9:46,,,,,,
2058,Anton,Ukraine,Medium Inner Circle,2,Solo traveler,Oct-19,17-Oct-19,Exceptional,Super stylish and hip yet doesn’t look cheap,,1,10,299,6/23/2022 9:46,,,,,,
2059,Jack,United Kingdom,Medium Inner Circle,3,Couple,Oct-19,16-Oct-19,Exceptional,,,0,10,299,6/23/2022 9:46,,,,,,
2060,Najwa,Lebanon,Medium Inner Circle,5,Family,Oct-19,14-Oct-19,Pleasant,,,0,6.7,299,6/23/2022 9:46,,,,,,
2061,Daniel,Portugal,Double Room with Comfort Sofa Bed,2,Family,Aug-20,11-Aug-20,Excelent Hotel will return for sure.,"Nice central location, excellent new facilities, good room design. Helpful staff. Clean all around. Very good value for money.","Room cleaning is opt-in, you have to call reception to  ask for clean the room, breakfast was suitable, with limited selection.",0,10,290,6/23/2022 9:46,,,,,,
2062,Dawid,Poland,Double Room Standard,4,Couple,Aug-20,10-Aug-20,Generally it was good :) Maybe see you next time!,"Location is the best!!! Secondly - a very clean and comfortable room.","breakfast: a lack of vegetables, everyday was the same. (maybe because of situation with a coronavirus)room: without (although a pity) fridge. Its not good especially during a summer time.",0,8,290,6/23/2022 9:46,,,,,,
2063,NULL,Poland,NULL,2,Family,Aug-20,10-Aug-20,Very Good,Very clean rooms and plenty of disinfectants available during the pandemic.,Breakfast are not as varied as it was before. One lady from the reception and the bartender were unpleasant and unprofessional.,0,8,290,6/23/2022 9:46,,,,,,
2064,Radoslaw,Poland,Double Room Standard,1,Family,Aug-20,9-Aug-20,Very Good,"Clean, modern, spacious room",Quite noisy due to railway next to our window.,0,8,290,6/23/2022 9:46,,,,,,
2065,Haesong,Germany,Standard Double Room with Courtyard View,7,Couple,Aug-20,9-Aug-20,okay-priced / recommended,"Friendly staffs and a super clean room. The location was great - easy access to the station, Bikini berlin, many boutiques, and restaurants.","Breakfast was served for free but it was not good enough probably because of the Covid-19 measures. No salad, not enough fruit and vegetables, no low-fat milk. A heavy translucent door of the washroom was a bit annoying.",0,8,290,6/23/2022 9:46,,,,,,
2066,Agnes,Germany,Twin Room Standard,1,Group,Aug-20,8-Aug-20,Very Good,,,0,8,290,6/23/2022 9:46,,,,,,
2067,Milos,Austria,Standard Double Room with Comfort Sofa Bed and Courtyard View,3,Family,Aug-20,6-Aug-20,Very Good,limited breakfast options for vegans,,0,8,290,6/23/2022 9:46,,,,,,
2068,Artis,Latvia,Twin Room Standard,1,Solo traveler,Aug-20,3-Aug-20,Wonderful,,,0,9,290,6/23/2022 9:46,,,,,,
2069,Behruz,none,Double Room with Comfort Sofa Bed,1,Family,Jul-20,30-Jul-20,Very Good,"well organized breakfast, despite all pandemic situations, and as well as friendly staff memebers",,0,8,290,6/23/2022 9:46,,,,,,
2070,Laura,United Kingdom,Double Room with Comfort Sofa Bed,2,Group,Jul-20,27-Jul-20,Wonderful,Clean and modern. The staff were always welcoming and helpful. Room was lovely and the shower gel smelt amazing.,"Not really an issue, but It was a little far from centre, but there were buses and trains near by.",0,9,290,6/23/2022 9:46,,,,,,
2071,Christof,Germany,Standard Double Room with Comfort Sofa Bed and Courtyard View,3,Solo traveler,Jul-20,27-Jul-20,Very Good,,,0,8,290,6/23/2022 9:46,,,,,,
2072,Umut,Netherlands,Double Room with Balcony,3,Couple,Jul-20,27-Jul-20,Not that great,The hotel had a great central location.,"Bussy street, hard to find a parking spots the hotel it self had a parking area for just 15 cars. Verry noisy rooms, every 10 minutes there was a train passing by. The matrasses of the bed where too hard i could feel all the suspensions. Too soft pillows. Ac didn't work well so had to leave open the window what made it noisier then it already was.",0,4,290,6/23/2022 9:46,,,,,,
2073,Maika,Germany,Double Room with Comfort Sofa Bed,1,Couple,Jul-20,25-Jul-20,Very Good,,,0,8,290,6/23/2022 9:46,,,,,,
2074,Alireza,Denmark,Double Room with Comfort Sofa Bed,2,Family,Jul-20,25-Jul-20,Very nice place if you do not get rooms close to the railway.,Clean with good breakfast. And close to many interesting places.,"It is too close to a railway, and rooms, especially all the rooms with twin beds, face directly to a noisy railway. It is a shame that all the less good rooms are always given to people who book through booking.com and any requests to change the room is not answered properly, even when the hotel doesn't seem to be fully booked. The excuse is that other rooms are not cleaned for Corona!!",0,7,290,6/23/2022 9:46,,,,,,
2075,Richard,Germany,Double Room with Comfort Sofa Bed,1,Couple,Jul-20,23-Jul-20,wonderful experience,Alles war Top,Nichts,0,10,290,6/23/2022 9:46,,,,,,
2076,NULL,Poland,NULL,1,Couple,Jul-20,17-Jul-20,Exceptional,,,0,10,290,6/23/2022 9:46,,,,,,
2077,Frantisek,Czech Republic,Double Room with Comfort Sofa Bed,2,Couple,Jul-20,16-Jul-20,Very pleasant stay,"The hotel is in a great location and has an amazing staff. The room was just as described – clean, comfortable, and super quiet despite the proximity of a train overpass. The pillows were the best. ❤️ Given the circumstances (COVID-related measures), the breakfast was well-organized and rich.",Nothing. Everything was great.,0,10,290,6/23/2022 9:46,,,,,,
2078,Zita,Germany,Standard Double Room with Courtyard View,4,Couple,Jul-20,16-Jul-20,Great stay,"The hotel is well located, not too noisy despite the S-bahn running by, comfortable and clean","The breakfast place was always full, difficult to find a place to sit and the breakfast quality was unfortunately really bad",0,8,290,6/23/2022 9:46,,,,,,
2079,Mykola,Belgium,Standard Double Room with Comfort Sofa Bed and Courtyard View,2,Family,Jul-20,15-Jul-20,"Okay , but will not choose next time",Location is close to everything,"room was not that clean , saw one tag lying and socks - doesnt create an impression of properly clean place in times of covid",0,5,290,6/23/2022 9:46,,,,,,
2080,Maik,Switzerland,Standard Double Room with Comfort Sofa Bed and Courtyard View,1,Family,Jul-20,14-Jul-20,Wonderful,,,0,9,290,6/23/2022 9:46,,,,,,
2081,Hugh,Ireland,Standard Double Room with Courtyard View,1,Solo traveler,Jul-20,13-Jul-20,Good,,,0,7,290,6/23/2022 9:46,,,,,,
2082,Amanda,United States of America,Standard Double Room with Courtyard View,3,Solo traveler,Jul-20,6-Jul-20,Fair,"Staff was nice and location was good. Not too far from the zoo, shopping or trains.","Mattress was very firm. If you like a little bit of a pillow top mattress then the bed my be too stiff for you. Pillows look fluffy, but when all the air squeezes out (fairly quickly) the pillows are fairly flat.",0,5,290,6/23/2022 9:46,,,,,,
2083,Karl,Belgium,Double Room with Comfort Sofa Bed,2,Family,Jun-20,6-Jul-20,Wonderful,,,0,9,290,6/23/2022 9:46,,,,,,
2084,Alexander,Germany,Standard Double Room with Comfort Sofa Bed and Courtyard View,1,Solo traveler,Jul-20,5-Jul-20,Perfekt. more that i want for this price. now my second time in a Hamton Hotel. I want again.,the Contactless Corona Buffet was well. but i miss the normal buffet in Hamton buffets. theHot Choclate and Orange juice is good. the drinks are in Breakfast inklusive thats very well. The Hotel Position is in direkt Neighborhood to the Berlin Zoo and the Berlin Zoo Trainstation. there is direkt the Ku'damm. thats littlbit how the Big Apple in New york. A guge Shopping street. but its so big that its feel not so full with peaple. thats was pretty. its feel so clean and save there. in Gouvernants quarter is very lot Police. its a nice trip with feeds. you can Walk in the Giant Coty forest. you think the new york central park is Big? try the Berlin City forest. the Hotel was Clean and quiet. on the floors are speakers play louge musik. the room was littlbit small. but the bath tub was very Modern. they have on the room two free water bottles and a Header with express coffee.,All good. For this price its to pretty i think. o have nothing to say here.,0,10,290,6/23/2022 9:46,,,,,,
2085,Serkan,United Kingdom,Double Room with Comfort Sofa Bed,1,Group,Jun-20,30-Jun-20,Quality place to stay in Berlin.,"Everything was great about this hotel clean , comfortable & friendly staff fantastic modern rooms modern bath facilities & lots of tea & coffee making facilities in our rooms. Perfect location in Berlin too.",Only thing & it was because of the Covid situation there was not really a breakfast just a sandwich and a coffee in a bag but I’m sure if the situation was back to normal the breakfast would be great too.,0,9,290,6/23/2022 9:46,,,,,,
2086,Matthew,United Kingdom,King Room,2,Family,Nov-19,27-Nov-19,"Excellent, lovely hotel","The hotel is really modern & spotlessly clean and the location is fab, really easy to get around the city from there. The room was so quiet too.",There is no restaurant on site so a buffet breakfast is available but no other meals/food.,0,9,295,6/23/2022 9:46,,,,,,
2087,Man,South Korea,Queen Room,2,Group,Nov-19,25-Nov-19,",,",Location,The room is a little bit small.,0,10,295,6/23/2022 9:46,,,,,,
2088,David,Germany,King Room,2,Group,Nov-19,24-Nov-19,Good,,,0,7.9,295,6/23/2022 9:46,,,,,,
2089,Paul,Netherlands,Queen Room,1,Solo traveler,Nov-19,24-Nov-19,Exceptional,,,0,10,295,6/23/2022 9:46,,,,,,
